Date,High,Low,Open,Close,Volume,Adj Close
2011-12-29,6990.0,6870.0,6892.2001953125,6950.89990234375,662239.0,6472.6767578125
2011-12-30,7030.0,6880.0,6950.89990234375,6965.0,1174540.0,6485.80517578125
2012-01-02,6970.10009765625,6600.0,6939.0,6815.7001953125,3584305.0,6346.77783203125
2012-01-03,6900.0,6778.0,6815.7001953125,6793.10009765625,437026.0,6325.73291015625
2012-01-04,6898.0,6726.0,6793.10009765625,6891.60009765625,1275538.0,6417.4560546875
2012-01-05,6850.0,6798.0,6891.60009765625,6841.10009765625,316609.0,6370.4296875
2012-01-06,6900.0,6800.0,6841.10009765625,6861.2001953125,655920.0,6389.1484375
2012-01-09,6889.0,6790.0,6861.2001953125,6863.10009765625,357368.0,6390.91748046875
2012-01-10,6950.0,6805.0,6863.10009765625,6903.39990234375,204467.0,6428.44384765625
2012-01-11,6905.0,6850.0,6903.39990234375,6880.2001953125,282451.0,6406.83984375
2012-01-12,6950.0,6880.2001953125,6880.2001953125,6926.0,240710.0,6449.48974609375
2012-01-13,6950.0,6870.0,6926.0,6899.7998046875,208530.0,6425.0908203125
2012-01-16,7000.0,6860.0,6899.7998046875,6974.89990234375,32084.0,6495.0244140625
2012-01-17,7040.0,6940.0,6974.89990234375,7022.89990234375,905743.0,6539.7216796875
2012-01-18,7110.0,6990.0,7022.89990234375,7084.10009765625,493026.0,6596.71142578125
2012-01-19,7170.0,6900.0,7084.10009765625,7158.60009765625,437965.0,6666.08642578125
2012-01-20,7260.0,7067.0,7158.60009765625,7249.39990234375,276361.0,6750.6396484375
2012-01-23,7200.10009765625,7100.0,7249.39990234375,7130.5,745038.0,6639.91943359375
2012-01-24,7185.0,7055.0,7130.5,7182.0,687913.0,6687.875
2012-01-25,7239.0,7200.0,7182.0,7219.7001953125,642888.0,6722.98193359375
2012-01-26,7220.0,7100.0,7219.7001953125,7184.7998046875,262417.0,6690.48291015625
2012-01-27,7180.0,7100.0,7184.7998046875,7145.60009765625,228808.0,6653.98046875
2012-01-30,7220.0,7020.0,7145.60009765625,7203.7001953125,268112.0,6708.08349609375
2012-01-31,7395.0,7205.0,7203.7001953125,7348.89990234375,975162.0,6843.29296875
2012-02-01,7490.0,7300.0,7348.89990234375,7476.60009765625,942660.0,6962.20751953125
2012-02-02,7598.0,7480.0,7476.60009765625,7592.7001953125,207234.0,7070.31982421875
2012-02-03,7800.0,7592.0,7592.7001953125,7723.10009765625,812851.0,7191.748046875
2012-02-06,7900.0,7650.10009765625,7723.10009765625,7864.2998046875,555440.0,7323.2333984375
2012-02-07,8000.0,7800.0,7864.2998046875,7828.89990234375,787513.0,7290.26904296875
2012-02-08,7950.0,7800.0,7828.89990234375,7829.60009765625,450673.0,7290.92138671875
2012-02-09,8000.0,7800.0,7829.60009765625,7985.10009765625,469903.0,7435.72314453125
2012-02-10,8079.0,7850.0,7985.10009765625,8055.7001953125,288514.0,7501.4658203125
2012-02-13,8100.0,7975.10009765625,8055.7001953125,8030.0,433230.0,7477.533203125
2012-02-14,8200.0,7940.0,8030.0,8169.0,305206.0,7606.97021484375
2012-02-15,8300.0,8159.7998046875,8159.7998046875,8295.900390625,351503.0,7725.13916015625
2012-02-16,8220.0,8140.0,8295.900390625,8189.60009765625,338465.0,7626.1533203125
2012-02-17,8300.0,8199.0,8189.60009765625,8295.0,563025.0,7724.3017578125
2012-02-20,8340.0,8207.099609375,8295.0,8255.099609375,409081.0,7687.1455078125
2012-02-21,8255.0,8155.0,8255.599609375,8181.7998046875,632327.0,7618.88916015625
2012-02-22,8250.0,8050.0,8181.7998046875,8158.7998046875,730541.0,7597.47216796875
2012-02-23,8190.0,8100.0,8158.7998046875,8108.2001953125,269423.0,7550.35302734375
2012-02-24,8200.0,8019.0,8108.2001953125,8190.0,270676.0,7626.525390625
2012-02-27,8175.0,8060.0,8190.0,8118.7001953125,98140.0,7560.130859375
2012-02-28,8150.0,8038.0,8118.7001953125,8095.5,391809.0,7538.52783203125
2012-02-29,8249.0,8060.0,8095.5,8202.2998046875,866177.0,7637.97900390625
2012-03-01,8300.0,8150.0,8202.2998046875,8245.5,372355.0,7678.20751953125
2012-03-02,8225.0,8101.0,8245.5,8148.7998046875,305448.0,7588.15966796875
2012-03-05,8100.0,8001.0,8148.7998046875,8047.0,342299.0,7493.36328125
2012-03-06,8050.10009765625,7875.0,8047.0,8003.2001953125,502333.0,7452.578125
2012-03-07,8070.0,7920.0,8003.2001953125,7981.5,269902.0,7432.37109375
2012-03-08,8050.10009765625,7902.0,7981.5,7976.60009765625,342882.0,7427.8076171875
2012-03-09,8000.0,7902.10009765625,7976.60009765625,7945.2998046875,217179.0,7398.6611328125
2012-03-12,7950.0,7865.7998046875,7945.2998046875,7923.89990234375,155322.0,7378.73291015625
2012-03-13,7950.10009765625,7830.0,7923.89990234375,7852.0,590747.0,7311.77978515625
2012-03-14,7890.0,7802.0,7852.0,7826.5,374498.0,7288.03466796875
2012-03-15,7890.0,7830.0,7826.5,7874.7001953125,272549.0,7332.91796875
2012-03-16,7999.0,7802.0,7874.7001953125,7954.2001953125,695803.0,7406.94921875
2012-03-19,8121.0,7915.0,7954.2001953125,8110.7998046875,375710.0,7552.7734375
2012-03-20,8069.7998046875,8002.0,8110.7998046875,8014.7998046875,600096.0,7463.37939453125
2012-03-21,8150.0,8008.0,8014.7998046875,8107.5,387875.0,7549.70068359375
2012-03-22,8145.0,7955.0,8107.5,8069.39990234375,166861.0,7514.22314453125
2012-03-23,8200.0,8000.0,8069.39990234375,8198.2001953125,283915.0,7634.16162109375
2012-03-26,8270.0,8121.0,8198.2001953125,8200.0,447586.0,7635.837890625
2012-03-27,8285.0,8150.0,8200.0,8279.0,914931.0,7709.40234375
2012-03-28,8280.0,8191.0,8279.0,8222.5,568050.0,7656.78955078125
2012-03-29,8270.0,8113.0,8222.5,8245.599609375,487775.0,7678.30078125
2012-03-30,8270.0,8060.0,8245.599609375,8150.89990234375,760625.0,7590.115234375
2012-04-02,8160.2998046875,8000.0,8150.89990234375,8008.5,849982.0,7457.5126953125
2012-04-03,7998.0,7910.0,8008.5,7915.2001953125,249344.0,7370.6318359375
2012-04-04,7999.0,7851.0,7915.2001953125,7863.2001953125,516293.0,7322.20947265625
2012-04-05,7890.0,7850.0,7863.2001953125,7888.89990234375,75708.0,7346.14208984375
2012-04-09,7871.0,7780.0,7888.89990234375,7816.5,308792.0,7278.7216796875
2012-04-10,7841.0,7740.0,7816.5,7768.7001953125,451115.0,7234.21142578125
2012-04-11,8050.0,7635.0,7768.7001953125,7639.5,125410.0,7113.900390625
2012-04-12,7700.0,7587.0,7639.5,7591.2001953125,688411.0,7068.92333984375
2012-04-13,7615.0,7550.0,7591.2001953125,7564.60009765625,249565.0,7044.1533203125
2012-04-16,7800.0,7515.0,7564.60009765625,7702.0,175573.0,7172.1005859375
2012-04-17,7800.0,7580.0,7702.0,7590.7998046875,348655.0,7068.5498046875
2012-04-18,7740.0,7535.0,7590.7998046875,7643.2998046875,291961.0,7117.43896484375
2012-04-19,7777.0,7610.0,7643.2998046875,7719.7998046875,294667.0,7188.67431640625
2012-04-20,7870.0,7770.0,7719.7998046875,7859.7998046875,281772.0,7319.04345703125
2012-04-23,7750.0,7620.0,7859.7998046875,7655.10009765625,85610.0,7128.42626953125
2012-04-24,7788.0,7650.0,7655.10009765625,7726.2001953125,230809.0,7194.63525390625
2012-04-25,7750.0,7650.0,7726.2001953125,7688.39990234375,257612.0,7159.435546875
2012-04-26,7800.0,7650.0,7688.39990234375,7779.39990234375,172146.0,7244.17431640625
2012-04-27,7820.0,7700.0,7779.39990234375,7792.2998046875,490848.0,7256.18798828125
2012-04-30,7875.0,7714.39990234375,7792.2998046875,7871.10009765625,318134.0,7329.56640625
2012-05-02,7876.0,7700.0,7871.10009765625,7722.2001953125,488458.0,7190.90966796875
2012-05-03,7780.0,7620.0,7722.2001953125,7639.0,257370.0,7113.4345703125
2012-05-04,7700.10009765625,7550.0,7639.0,7697.60009765625,674611.0,7168.001953125
2012-05-07,7750.0,7560.0,7697.60009765625,7742.60009765625,508870.0,7210.09619140625
2012-05-08,7741.0,7570.0,7742.60009765625,7651.10009765625,443488.0,7124.888671875
2012-05-09,7650.0,7550.0,7651.10009765625,7574.89990234375,182319.0,7053.93017578125
2012-05-10,7603.60009765625,7480.0,7574.89990234375,7499.60009765625,540798.0,6983.80859375
2012-05-11,7550.0,7350.0,7499.60009765625,7397.10009765625,338711.0,6888.359375
2012-05-14,7400.0,7205.0,7397.10009765625,7222.2001953125,568239.0,6725.4873046875
2012-05-15,7280.0,7050.0,7222.2001953125,7062.5,719578.0,6576.771484375
2012-05-16,7180.0,6920.0,7062.5,6922.39990234375,445741.0,6446.30712890625
2012-05-17,6990.0,6875.0,6922.39990234375,6937.39990234375,735817.0,6460.2744140625
2012-05-18,7006.7998046875,6850.0,6937.39990234375,6913.0,449092.0,6437.5537109375
2012-05-22,7050.0,6780.0,6913.0,6869.0,451476.0,6396.57861328125
2012-05-23,6801.0,6660.0,6869.0,6774.0,744033.0,6308.1123046875
2012-05-24,6929.0,6774.0,6774.0,6788.2998046875,516341.0,6321.42919921875
2012-05-25,6898.7998046875,6800.0,6788.2998046875,6861.0,169055.0,6389.12939453125
2012-05-28,6861.0,6799.89990234375,6861.0,6822.5,210026.0,6353.27685546875
2012-05-29,6988.0,6730.0,6822.5,6743.7001953125,316693.0,6279.8974609375
2012-05-30,6889.0,6700.0,6743.7001953125,6819.5,716552.0,6350.482421875
2012-05-31,6975.0,6800.0,6819.5,6960.0,1000130.0,6481.31982421875
2012-06-01,6970.0,6705.0,6946.39990234375,6838.60009765625,1193954.0,6368.2685546875
2012-06-04,6928.5,6711.0,6838.60009765625,6719.7998046875,290870.0,6257.64013671875
2012-06-05,6900.0,6652.60009765625,6719.7998046875,6793.89990234375,419902.0,6326.64404296875
2012-06-06,7080.0,6798.60009765625,6793.89990234375,7051.2998046875,388375.0,6566.34033203125
2012-06-07,7200.0,6909.7001953125,7051.2998046875,7168.0,692434.0,6675.01513671875
2012-06-08,7400.0,7090.0,7168.0,7352.89990234375,515680.0,6847.1982421875
2012-06-11,7500.0,7350.0,7352.89990234375,7377.7001953125,953310.0,6870.29248046875
2012-06-12,7400.0,7150.0,7377.7001953125,7190.0,528380.0,6695.50146484375
2012-06-13,7240.0,7050.0,7190.0,7076.60009765625,444266.0,6589.90087890625
2012-06-14,7300.0,7076.60009765625,7076.60009765625,7257.7998046875,421145.0,6758.638671875
2012-06-15,7420.0,7250.0,7257.7998046875,7389.7998046875,770549.0,6881.56201171875
2012-06-18,7420.0,7200.0,7389.7998046875,7393.2001953125,214031.0,6884.72802734375
2012-06-19,7390.0,7300.0,7393.2001953125,7366.2001953125,261140.0,6859.5830078125
2012-06-20,7449.0,7320.0,7366.2001953125,7406.10009765625,934171.0,6896.73876953125
2012-06-21,7428.7998046875,7140.0,7406.10009765625,7276.89990234375,277344.0,6776.42529296875
2012-06-22,7348.0,7200.0,7276.89990234375,7307.89990234375,670028.0,6805.29296875
2012-06-25,7200.0,7150.0,7307.89990234375,7189.10009765625,90529.0,6694.66357421875
2012-06-26,7252.10009765625,7140.0,7189.10009765625,7208.5,182411.0,6712.7294921875
2012-06-27,7250.0,7091.0,7208.5,7100.89990234375,588891.0,6612.53076171875
2012-06-28,7200.0,7070.0,7100.89990234375,7141.5,715764.0,6650.337890625
2012-06-29,7395.0,7250.0,7141.5,7389.89990234375,609056.0,6881.65380859375
2012-07-03,7420.0,7364.89990234375,7389.89990234375,7388.2998046875,1024228.0,6880.1640625
2012-07-04,7390.0,7300.0,7388.2998046875,7345.2001953125,115564.0,6840.0283203125
2012-07-05,7399.0,7280.0,7345.2001953125,7381.7998046875,294899.0,6874.1103515625
2012-07-06,7310.0,7250.0,7381.7998046875,7301.60009765625,275942.0,6799.42578125
2012-07-09,7280.0,7150.0,7301.60009765625,7185.2998046875,266876.0,6691.125
2012-07-10,7249.0,7098.0,7185.2998046875,7177.10009765625,414591.0,6683.4892578125
2012-07-11,7300.0,7150.0,7177.10009765625,7276.10009765625,398135.0,6775.68017578125
2012-07-12,7276.0,7170.0,7276.10009765625,7194.2001953125,166604.0,6699.41357421875
2012-07-13,7250.0,7200.0,7194.2001953125,7201.60009765625,340657.0,6706.30322265625
2012-07-17,7380.0,7129.60009765625,7201.60009765625,7350.39990234375,406672.0,6844.8701171875
2012-07-18,7400.0,7251.0,7350.39990234375,7347.7998046875,399543.0,6842.4482421875
2012-07-19,7400.0,7200.0,7347.7998046875,7392.39990234375,359085.0,6883.982421875
2012-07-20,7370.0,7250.0,7392.39990234375,7290.2001953125,273230.0,6788.810546875
2012-07-23,7201.0,7100.0,7290.2001953125,7171.89990234375,290068.0,6678.646484375
2012-07-24,7180.0,7080.0,7171.89990234375,7089.7998046875,102986.0,6602.1923828125
2012-07-25,7130.0,6930.0,7089.7998046875,6948.7001953125,285934.0,6470.796875
2012-07-26,7025.0,6930.0,6948.7001953125,6946.7001953125,499642.0,6468.935546875
2012-07-27,7175.89990234375,6900.0,6946.7001953125,7143.7001953125,377558.0,6652.38671875
2012-07-30,7150.0,7000.0,7143.7001953125,7035.2998046875,409913.0,6551.44140625
2012-07-31,7100.0,6950.0,7035.2998046875,7020.10009765625,309068.0,6537.287109375
2012-08-01,7039.60009765625,6890.0,7020.10009765625,6911.39990234375,192680.0,6436.0634765625
2012-08-02,6911.0,6720.0,6911.39990234375,6734.7001953125,488928.0,6271.5146484375
2012-08-03,7000.0,6730.5,6734.7001953125,6999.39990234375,469308.0,6518.009765625
2012-08-06,7000.0,6880.0,6999.39990234375,6943.2001953125,229009.0,6465.67578125
2012-08-07,6943.2001953125,6800.0,6943.2001953125,6801.7998046875,107047.0,6334.00048828125
2012-08-08,6900.0,6781.0,6801.7998046875,6874.7001953125,106926.0,6401.88720703125
2012-08-09,6980.0,6875.0,6874.7001953125,6979.0,660887.0,6499.0126953125
2012-08-10,6984.0,6900.0,6979.0,6980.5,454284.0,6500.4091796875
2012-08-13,7000.0,6910.0,6980.5,6969.7001953125,108786.0,6490.3544921875
2012-08-14,7040.0,6915.0,6969.7001953125,6997.7001953125,382292.0,6516.42724609375
2012-08-16,7030.0,6950.0,6997.7001953125,7002.5,445207.0,6520.8974609375
2012-08-17,7101.0,6932.5,7002.5,7080.5,217148.0,6593.5322265625
2012-08-20,7250.0,7040.0,7080.5,7130.39990234375,211923.0,6640.0009765625
2012-08-21,7189.89990234375,7015.0,7130.39990234375,7056.5,604954.0,6571.18310546875
2012-08-22,7090.0,6950.0,7056.5,6965.5,186858.0,6486.44189453125
2012-08-23,7128.0,6900.10009765625,6965.5,7118.7001953125,422203.0,6629.1044921875
2012-08-24,7121.0,6930.0,7118.7001953125,6959.7998046875,153774.0,6481.1337890625
2012-08-27,6979.10009765625,6850.0,6959.7998046875,6850.0,92951.0,6378.884765625
2012-08-28,6900.0,6824.89990234375,6850.0,6833.0,587616.0,6363.0556640625
2012-08-29,6874.0,6815.0,6833.0,6822.10009765625,473076.0,6352.90380859375
2012-08-30,6805.0,6730.0,6822.10009765625,6763.5,184127.0,6298.33447265625
2012-08-31,6950.0,6730.0,6763.5,6917.60009765625,804465.0,6441.8369140625
2012-09-03,6921.7998046875,6780.0,6917.60009765625,6881.7001953125,324033.0,6408.404296875
2012-09-04,6950.0,6800.0,6881.7001953125,6823.60009765625,424857.0,6354.30126953125
2012-09-05,6874.0,6755.39990234375,6823.60009765625,6788.89990234375,389553.0,6321.98779296875
2012-09-06,6890.0,6743.10009765625,6788.89990234375,6763.7998046875,819914.0,6298.61328125
2012-09-07,6825.0,6760.0,6763.7998046875,6807.60009765625,562141.0,6339.4013671875
2012-09-10,6870.0,6800.0,6807.60009765625,6855.10009765625,456635.0,6383.634765625
2012-09-11,6890.0,6801.0,6855.10009765625,6825.0,354592.0,6355.60498046875
2012-09-12,6880.0,6810.0,6825.0,6839.60009765625,260245.0,6369.201171875
2012-09-13,6890.0,6807.0,6839.60009765625,6884.39990234375,577554.0,6410.9189453125
2012-09-14,7050.0,6870.0,6884.39990234375,6982.2998046875,818288.0,6502.0869140625
2012-09-20,7000.0,6821.0,6982.2998046875,6930.5,900908.0,6453.84912109375
2012-09-21,6953.0,6900.0,6930.5,6928.89990234375,263806.0,6452.35888671875
2012-09-24,6945.0,6830.0,6928.89990234375,6878.7001953125,331011.0,6405.611328125
2012-09-25,6970.0,6880.0,6878.7001953125,6916.39990234375,554115.0,6440.71923828125
2012-09-26,7000.0,6850.0,6916.39990234375,6970.7998046875,301718.0,6491.3779296875
2012-09-27,7000.0,6915.0,6970.7998046875,6980.89990234375,496358.0,6500.78271484375
2012-09-28,7010.0,6911.10009765625,6980.89990234375,6991.7001953125,411497.0,6510.8408203125
2012-10-01,6995.0,6920.0,6991.7001953125,6981.10009765625,194106.0,6500.96826171875
2012-10-02,7130.0,6977.0,6981.10009765625,7121.5,585947.0,6631.71240234375
2012-10-03,7180.0,7010.0,7121.5,7057.39990234375,624735.0,6572.02099609375
2012-10-04,7100.0,6950.10009765625,7057.39990234375,7080.7001953125,252043.0,6593.71875
2012-10-05,7260.0,7078.0,7080.7001953125,7257.0,537881.0,6757.8935546875
2012-10-08,7275.0,7128.0,7257.0,7234.7998046875,411919.0,6737.22021484375
2012-10-09,7305.0,7103.0,7234.7998046875,7141.7001953125,764871.0,6650.52392578125
2012-10-10,7250.0,7050.0,7141.7001953125,7076.2001953125,495339.0,6589.52880859375
2012-10-11,7150.0,7002.0,7076.2001953125,7090.2998046875,273427.0,6602.65771484375
2012-10-12,7100.0,7014.2001953125,7090.2998046875,7085.0,293258.0,6597.72265625
2012-10-16,7266.0,7081.60009765625,7085.0,7260.7998046875,752010.0,6761.43212890625
2012-10-17,7300.0,7100.0,7260.7998046875,7270.89990234375,512013.0,6770.837890625
2012-10-18,7270.7998046875,7205.0,7270.89990234375,7246.7001953125,221864.0,6748.302734375
2012-10-19,7250.0,7100.0,7246.7001953125,7125.2998046875,350778.0,6635.25146484375
2012-10-22,7150.0,6970.0,7125.2998046875,7015.5,304178.0,6533.00341796875
2012-10-23,7000.0,6900.0,7015.5,6935.0,249469.0,6458.03955078125
2012-10-24,6975.0,6840.0,6935.0,6845.39990234375,297021.0,6374.60205078125
2012-10-25,6900.0,6820.0,6845.39990234375,6837.39990234375,197891.0,6367.1513671875
2012-10-26,6930.0,6810.0,6837.39990234375,6876.10009765625,442890.0,6403.18994140625
2012-10-29,6920.0,6845.0,6876.10009765625,6912.2998046875,248160.0,6436.9013671875
2012-10-30,6915.0,6860.0,6912.2998046875,6896.10009765625,178135.0,6421.81640625
2012-10-31,6949.89990234375,6899.7001953125,6896.10009765625,6929.2998046875,337659.0,6452.7314453125
2012-11-05,6960.0,6900.0,6929.2998046875,6914.7998046875,646396.0,6439.228515625
2012-11-06,6942.0,6900.0,6914.7998046875,6911.7998046875,438268.0,6436.43505859375
2012-11-07,6920.0,6850.0,6911.7998046875,6882.7001953125,586416.0,6409.3359375
2012-11-08,6930.0,6850.0,6882.7001953125,6908.5,550049.0,6433.36181640625
2012-11-09,6935.0,6855.0,6908.5,6930.60009765625,166295.0,6453.9423828125
2012-11-12,6940.0,6845.0,6930.60009765625,6904.89990234375,110874.0,6430.009765625
2012-11-13,6900.0,6860.0,6904.89990234375,6863.2998046875,368678.0,6391.271484375
2012-11-14,6864.0,6820.0,6863.2998046875,6824.7001953125,520854.0,6355.32568359375
2012-11-15,6880.0,6798.0,6824.7001953125,6850.10009765625,154240.0,6378.978515625
2012-11-16,6850.0,6800.0,6850.10009765625,6819.89990234375,293520.0,6350.85498046875
2012-11-19,6850.0,6800.0,6819.89990234375,6833.5,585344.0,6363.5205078125
2012-11-20,6840.0,6791.0,6833.5,6807.2001953125,203535.0,6339.029296875
2012-11-21,6810.0,6710.0,6807.2001953125,6742.60009765625,343245.0,6278.873046875
2012-11-22,6750.0,6680.0,6742.60009765625,6689.2998046875,176584.0,6229.2373046875
2012-11-23,6689.0,6652.0,6689.2998046875,6680.5,198688.0,6221.04443359375
2012-11-26,6660.0,6560.0,6680.5,6571.89990234375,305064.0,6119.91259765625
2012-11-27,6630.0,6482.0,6571.89990234375,6500.0,547368.0,6052.95703125
2012-11-28,6574.5,6415.0,6500.0,6464.5,502522.0,6019.8984375
2012-11-29,6590.0,6460.0,6464.5,6584.0,611115.0,6131.18017578125
2012-11-30,6650.0,6502.0,6584.0,6643.2998046875,867837.0,6186.40185546875
2012-12-03,6721.0,6615.2001953125,6643.2998046875,6680.89990234375,608668.0,6221.41650390625
2012-12-04,6700.0,6600.0,6680.89990234375,6629.2001953125,179880.0,6173.2705078125
2012-12-05,6670.0,6625.0,6629.2001953125,6658.89990234375,287581.0,6200.927734375
2012-12-06,6670.0,6600.0,6658.89990234375,6627.2001953125,260030.0,6171.40869140625
2012-12-07,6630.0,6520.0,6627.2001953125,6572.2998046875,185342.0,6139.2841796875
2012-12-10,6570.0,6509.0,6530.0,6567.2998046875,180161.0,6134.61376953125
2012-12-11,6780.0,6530.0,6567.2998046875,6714.0,853198.0,6271.6474609375
2012-12-12,6750.0,6650.0,6714.0,6736.10009765625,862611.0,6292.29248046875
2012-12-13,6735.0,6630.0,6736.10009765625,6683.2998046875,406670.0,6242.9716796875
2012-12-14,6700.0,6620.0,6683.2998046875,6685.2001953125,462640.0,6244.7470703125
2012-12-17,6750.0,6655.0,6685.2001953125,6741.5,385536.0,6297.33642578125
2012-12-18,6765.0,6700.0,6741.5,6733.5,671703.0,6289.86328125
2012-12-19,6764.7001953125,6671.0,6733.5,6721.89990234375,846559.0,6279.02880859375
2012-12-20,6739.89990234375,6690.0,6721.89990234375,6731.7001953125,280324.0,6288.1826171875
2012-12-21,6795.0,6676.0,6700.0,6771.0,609334.0,6324.8935546875
2012-12-24,6790.0,6730.0,6771.0,6771.0,166433.0,6324.8935546875
2012-12-26,6800.0,6720.0,6771.0,6795.0,550453.0,6347.3115234375
2012-12-27,6793.0,6721.0,6795.0,6758.39990234375,3366257.0,6313.12353515625
2012-12-28,6820.0,6750.0,6758.39990234375,6790.60009765625,954216.0,6343.2021484375
2013-01-02,7030.0,6790.0,6790.60009765625,7024.60009765625,3639010.0,6561.78515625
2013-01-03,7030.0,6950.0,7024.0,7005.5,1701105.0,6543.94287109375
2013-01-04,7067.0,7003.0,7005.5,7054.0,726581.0,6589.24755859375
2013-01-07,7060.0,7011.0,7054.0,7034.60009765625,676828.0,6571.12548828125
2013-01-08,7060.0,7000.0,7034.60009765625,7046.10009765625,544955.0,6581.86865234375
2013-01-09,7130.0,7045.0,7046.10009765625,7102.89990234375,507366.0,6634.92578125
2013-01-10,7298.0,7063.7001953125,7102.89990234375,7270.5,725196.0,6791.4833984375
2013-01-11,7269.89990234375,7100.0,7270.5,7140.60009765625,506241.0,6670.14208984375
2013-01-14,7240.0,7060.0,7140.60009765625,7220.7998046875,279511.0,6745.05908203125
2013-01-15,7220.0,7100.0,7220.7998046875,7118.5,355144.0,6649.49755859375
2013-01-16,7174.89990234375,7050.0,7118.5,7162.39990234375,497479.0,6690.50634765625
2013-01-17,7250.0,7101.0,7162.39990234375,7203.89990234375,725082.0,6729.271484375
2013-01-18,7275.0,7210.0,7203.89990234375,7246.89990234375,474718.0,6769.43798828125
2013-01-21,7285.0,7200.0,7246.89990234375,7277.2001953125,279478.0,6797.74267578125
2013-01-22,7294.0,7230.0,7277.2001953125,7276.7001953125,275750.0,6797.275390625
2013-01-23,7305.0,7285.0,7276.7001953125,7290.2998046875,180052.0,6809.97900390625
2013-01-24,7290.2998046875,7180.0,7290.2998046875,7195.0,280681.0,6720.95849609375
2013-01-25,7240.0,7196.10009765625,7195.0,7215.60009765625,266645.0,6740.20068359375
2013-01-28,7299.0,7100.0,7215.60009765625,7295.39990234375,556772.0,6814.74267578125
2013-01-29,7340.0,7206.0,7295.39990234375,7327.5,508289.0,6844.7275390625
2013-01-30,7340.0,7240.0,7327.5,7288.89990234375,492376.0,6808.67041015625
2013-01-31,7310.0,7290.0,7288.89990234375,7299.7998046875,407566.0,6818.85302734375
2013-02-01,7349.0,7235.0,7299.7998046875,7297.5,271956.0,6816.7041015625
2013-02-04,7340.0,7150.0,7297.5,7295.89990234375,157241.0,6815.21044921875
2013-02-05,7350.0,7200.0,7295.89990234375,7313.89990234375,292963.0,6832.02294921875
2013-02-06,7350.0,7270.0,7313.89990234375,7347.0,398585.0,6862.94287109375
2013-02-07,7350.0,7275.10009765625,7347.0,7323.2001953125,281061.0,6840.7119140625
2013-02-08,7350.0,7300.0,7323.2001953125,7300.39990234375,232653.0,6819.41357421875
2013-02-11,7330.0,7300.0,7300.39990234375,7322.10009765625,283419.0,6839.68408203125
2013-02-12,7349.0,7315.0,7322.10009765625,7337.10009765625,212879.0,6853.69580078125
2013-02-13,7465.0,7348.0,7337.10009765625,7445.60009765625,238132.0,6955.04638671875
2013-02-14,7450.0,7350.0,7445.60009765625,7435.2001953125,609276.0,6945.33349609375
2013-02-15,7460.0,7380.0,7435.2001953125,7416.5,233009.0,6927.86376953125
2013-02-18,7500.0,7390.0,7416.5,7489.7001953125,337690.0,6996.2421875
2013-02-19,7520.0,7414.7998046875,7489.7001953125,7496.39990234375,235572.0,7002.50048828125
2013-02-20,7511.0,7301.0,7496.39990234375,7470.0,698609.0,6977.8388671875
2013-02-21,7455.0,7301.10009765625,7484.7998046875,7320.0,432631.0,6837.72265625
2013-02-22,7420.0,7300.0,7372.10009765625,7345.7998046875,284576.0,6861.822265625
2013-02-25,7380.0,7155.0,7345.7998046875,7161.2001953125,349467.0,6689.384765625
2013-02-26,7180.0,7070.0,7180.0,7137.7001953125,456717.0,6667.43310546875
2013-02-27,7240.0,7137.7001953125,7137.7001953125,7231.5,341715.0,6755.052734375
2013-02-28,7351.0,7180.0,7231.5,7298.39990234375,518412.0,6817.544921875
2013-03-01,7350.0,7285.0,7280.0,7339.2998046875,554364.0,6855.75
2013-03-04,7341.0,7200.0,7339.2998046875,7314.2001953125,261019.0,6832.30419921875
2013-03-05,7390.0,7241.10009765625,7314.2001953125,7314.89990234375,470052.0,6832.95849609375
2013-03-06,7329.0,7165.0,7314.89990234375,7191.7998046875,392484.0,6717.96826171875
2013-03-07,7200.0,7060.0,7191.7998046875,7086.2001953125,267870.0,6619.3271484375
2013-03-08,7198.89990234375,7080.10009765625,7086.2001953125,7180.89990234375,166850.0,6707.7861328125
2013-03-11,7216.5,7110.0,7180.89990234375,7160.5,149997.0,6688.73095703125
2013-03-12,7160.5,7050.0,7160.5,7083.7001953125,320941.0,6616.99072265625
2013-03-13,7100.0,6900.0,7083.7001953125,6913.2998046875,331314.0,6457.81689453125
2013-03-14,7000.0,6850.0,6913.2998046875,6871.60009765625,606355.0,6418.865234375
2013-03-15,6890.0,6765.0,6871.60009765625,6770.7998046875,927977.0,6324.70654296875
2013-03-18,6868.0,6700.0,6770.7998046875,6773.10009765625,1167646.0,6326.8544921875
2013-03-19,6915.0,6803.0,6773.10009765625,6904.60009765625,624798.0,6449.69189453125
2013-03-20,6995.0,6900.0,6904.60009765625,6972.89990234375,418839.0,6513.490234375
2013-03-21,6984.89990234375,6820.0,6972.89990234375,6846.39990234375,396309.0,6395.326171875
2013-03-22,6890.0,6800.0,6846.39990234375,6850.0,519744.0,6398.6884765625
2013-03-25,6900.0,6751.0,6850.0,6756.10009765625,302087.0,6310.9755859375
2013-03-26,6880.0,6749.0,6756.10009765625,6845.39990234375,301793.0,6394.392578125
2013-03-27,6850.0,6770.0,6845.39990234375,6840.0,343360.0,6389.34716796875
2013-03-28,6899.89990234375,6820.0,6840.0,6867.7998046875,322968.0,6415.31591796875
2013-04-01,6910.0,6805.0,6867.7998046875,6805.0,340666.0,6356.6533203125
